step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
610,0.5,0.636897573709924,1,0,0,1,0.012038865424213716,-0.02899820890597458
611,0.5,0.6259458524969611,1,0,0,1,0.013275049478811193,-0.026175914144613815
612,0.5,0.6113857365743168,1,0,1,1,0.014758508082335416,-0.022191429043429387
613,0.5,0.650346177872358,1,1,1,1,0.01343888521565685,-0.015088382527579536
614,0.5,0.6902917979498011,0,1,1,1,0.01943365128751171,-0.010685747422048862
615,0.5,0.7393427257230968,0,1,1,1,0.02652549241150175,-0.005776975379631211
616,0.5,0.7928745133295134,0,1,1,1,0.03340479888345842,-0.0008584326175216499
617,0.5,0.781100846287425,0,1,1,1,0.03761035756010905,0.0043262996076056225
618,0.5,0.7770966280901282,0,1,1,0,0.03423708739864552,0.008271611753980435
619,0.5,0.7827866569395777,0,1,1,0,0.027500237105395117,0.008702892712405434
620,0.5,0.7331503672907136,0,1,1,0,0.020297942849898255,0.00917201954541213
621,0.5,0.7394333817293173,0,1,1,0,0.016104797204431327,0.008228653165027898
622,0.5,0.7254937673778336,0,1,1,0,0.01653160959449647,0.00613401755763862
623,0.5,0.7160163492035895,0,1,1,0,0.019141527763222674,0.004759843155952383
624,0.5,0.7066283288085342,0,1,1,0,0.022540827047945373,0.00571222892089914
625,0.5,0.6945922390667424,0,1,1,0,0.024847874950382633,0.008438388035655015
626,0.5,0.6645832837802859,0,1,1,0,0.027709949886840078,0.013915269626271463
627,0.5,0.6766521552076682,0,1,1,0,0.030978164975536425,0.020029984893377425
628,0.5,0.6878521209715728,0,1,1,0,0.03525927883205496,0.024070102995277662
629,0.5,0.6845521210296345,0,1,1,0,0.039106582537823655,0.027114918271633457
630,0.5,0.6953261739002456,0,1,1,0,0.0402343596789561,0.029612893708716784
631,0.5,0.7202954584019747,0,1,1,0,0.03937085487438134,0.029814630850265866
632,0.5,0.7575648745648288,0,1,1,0,0.03686976875766468,0.02912804107063418
633,0.5,0.7288232251492285,1,0,1,0,0.027169041200480398,0.031509196441166634
634,0.5,0.716074287892379,1,0,1,1,0.008575400365803704,0.030494224403874913
635,0.5,0.6762647061720054,1,0,1,1,-0.004072027325843872,0.03099810872656568
636,0.5,0.6201603953504939,1,0,0,1,-0.0109645892074465,0.03366885909390755
637,0.5,0.630616324767819,1,0,0,1,-0.012186229082522506,0.02981622491942765
638,0.5,0.6112570332474088,1,0,0,1,-0.011043437252544646,0.01938966241615122
639,0.5,0.6063395430116824,1,0,0,1,-0.008206663478362674,0.00693465463210138
640,0.5,0.5952376911447277,1,0,0,1,-0.005321631890837581,-0.006972066542622402
641,0.5,0.5848819769714894,1,0,0,1,-0.00210811634990051,-0.01940595531258018
642,0.5,0.5660966304049644,1,0,0,1,0.0004883432941552112,-0.02805050213887616
643,0.5,0.557279274619572,1,0,0,1,0.0021504298640766177,-0.032880252657318476
644,0.5,0.5820656213302455,1,0,0,1,0.0029272761859820864,-0.037368363644874586
645,0.5,0.572085383498459,1,0,0,1,0.006205128233223983,-0.04223007090317411
646,0.5,0.5761982809783485,1,0,0,1,0.011357128733334271,-0.04520958473639724
647,0.5,0.5876477507030679,1,0,0,1,0.01467986092130371,-0.04669940596114152
648,0.5,0.6019762741255961,1,0,0,1,0.017913877818485906,-0.04844822665907947
649,0.5,0.5988396607072504,1,0,0,1,0.01877538751130513,-0.04803999003471587
650,0.5,0.6168456320084098,1,0,0,1,0.018579642865219723,-0.04675231857300246
651,0.5,0.6398555948809732,1,0,0,1,0.01882210491635029,-0.04588227710806956
652,0.5,0.6350991336413574,1,0,0,1,0.021483382358349668,-0.04396895573401435
653,0.5,0.6813186227032251,1,0,1,1,0.027703934995457615,-0.04430427388718623
654,0.5,0.6577008306683905,1,0,1,1,0.027790966974396997,-0.03999688176507668
655,0.5,0.6603261669179168,1,0,1,1,0.026508443465996814,-0.030700093673536794
656,0.5,0.6748011126947536,0,1,1,1,0.02630234304955908,-0.02051595673548838
657,0.5,0.7349523364308889,0,1,1,1,0.03196334397328286,-0.012445571200289395
658,0.5,0.7271528480592366,0,1,1,0,0.03760149580621442,-0.005093353520529299
659,0.5,0.7341715187136288,0,1,1,0,0.0369653759596619,0.0003992801835943684
660,0.5,0.7287447282023463,0,1,1,0,0.033250703860430365,0.003283921616805724
661,0.5,0.7226741983165902,0,1,1,0,0.02930677683814004,0.005375292026422159
