step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
372,0.6,-0.03395556712519787,0,0,0,1,0.09437692865150915,-0.31159848736116724
373,0.6,-0.007441242086666118,0,0,0,0,0.09824460900577399,-0.29481230130214153
374,0.6,0.03205902768399567,0,0,1,0,0.10005716534996381,-0.28230453615719264
375,0.6,0.05304754252214157,0,0,1,0,0.09296037153268366,-0.2666672428700447
376,0.6,0.06897288302667628,0,0,1,0,0.08269702010804456,-0.2468180303659697
377,0.6,0.10621872063652904,0,0,1,0,0.07142211878064282,-0.22456961272503315
378,0.6,0.0915905625863739,0,0,1,0,0.06132612170983531,-0.19861327127683154
379,0.6,0.13026259788714273,1,0,1,0,0.05440449612551247,-0.16971565548202855
380,0.6,0.16703732804052981,1,0,1,0,0.05178040556321145,-0.14375843449671147
381,0.6,0.23595379342025008,0,0,1,0,0.0575473288092786,-0.11745948318448134
382,0.6,0.24221265741687545,0,1,1,0,0.07101572533264201,-0.09596835370501694
383,0.6,0.2787536928841395,0,1,1,0,0.08553391672976195,-0.08492779027285265
384,0.6,0.2715019791384783,0,1,1,0,0.09736099374052413,-0.08056487663041732
385,0.6,0.2871294044217433,0,1,1,0,0.10309687799065007,-0.08107205536944864
386,0.6,0.30833456800421377,0,1,1,0,0.10291202092247398,-0.08659529100414999
387,0.6,0.27452153635076015,0,1,1,1,0.10129321343798373,-0.09152791735276694
388,0.6,0.31086263046456847,0,1,1,1,0.10348859558349038,-0.09171980452232752
389,0.6,0.35038642182097496,0,1,1,1,0.10437767163686268,-0.0921145747390812
390,0.6,0.3820753261985657,0,0,1,1,0.10232924788664373,-0.09340233816283754
391,0.6,0.41929344278209923,0,0,1,1,0.10015987096686746,-0.0956306273489464
392,0.6,0.4326914922378681,0,0,1,1,0.09911866283928716,-0.09671824713408436
393,0.6,0.4780095780404805,0,0,1,1,0.09700345689384798,-0.09688444356056905
394,0.6,0.46722100030986485,0,0,1,1,0.09036782490017048,-0.09722017898986429
395,0.6,0.48731635253754535,0,0,1,1,0.0820115603720521,-0.09724024790682127
396,0.6,0.5240149793291715,0,0,0,1,0.07783161265604104,-0.10116044923200591
397,0.6,0.5160326362127297,0,0,0,1,0.07851548075507846,-0.10478523790612786
398,0.6,0.5168764937220994,0,0,0,1,0.08042445473917606,-0.10497411121160417
399,0.6,0.42666402405306053,0,0,0,1,0.08224420368945691,-0.09831156098132818
400,0.6,0.4966656985293718,0,0,0,1,0.08780420388647897,-0.09034735215002744
401,0.6,0.47983989977427255,0,0,0,1,0.0908121608654866,-0.08372904470163221
402,0.6,0.41224737537875156,0,0,0,1,0.09062570789979922,-0.06822745153858094
403,0.6,0.4362946920163467,0,0,0,1,0.08981914621735584,-0.049262594283948635
404,0.6,0.4059587602437638,1,0,0,1,0.08532068792779014,-0.030537926304939275
405,0.6,0.38140986721492853,1,0,0,1,0.07865986574897364,-0.019086579162837385
406,0.6,0.36032340561193177,1,0,0,1,0.0725517624998804,-0.013269536489453717
407,0.6,0.36385557344175556,1,0,0,1,0.0650545446254338,-0.0116581277161416
408,0.6,0.35930329560978763,1,0,0,1,0.06287580901172855,-0.01614523753459903
409,0.6,0.3500933432662263,1,0,0,1,0.06308500997047421,-0.020697000788087873
410,0.6,0.3262674481187672,1,0,0,1,0.06675472090420012,-0.026734325764211593
411,0.6,0.3271964030827344,1,0,1,1,0.07168398865076901,-0.03410247436063639
412,0.6,0.310422714699322,1,0,1,1,0.06778532096057611,-0.035975926335286686
413,0.6,0.3342782095841133,1,0,1,1,0.06272916394941497,-0.034573826813275206
414,0.6,0.3535917757140749,1,0,1,1,0.058240364400395456,-0.03445115023077672
415,0.6,0.4054956535931508,1,0,1,1,0.053248775581240575,-0.03454941474681927
416,0.6,0.43342466132025353,1,0,1,1,0.047814058378879,-0.03589453380285292
417,0.6,0.48379727640167136,1,0,1,1,0.043267956334961465,-0.037049289784115036
418,0.6,0.5054381629607302,1,0,1,1,0.041122010312668544,-0.038037962932096804
419,0.6,0.5595446526077421,1,0,1,1,0.0388218358847364,-0.037873566846763865
420,0.6,0.5624312291350797,0,0,1,0,0.037398723320249336,-0.035901221105809865
421,0.6,0.5979410045728782,0,0,1,0,0.03294636781391476,-0.032110590646241874
422,0.6,0.6149947224536327,0,0,1,0,0.024244175296402166,-0.027795711850967488
423,0.6,0.6177463569154589,0,1,1,0,0.014255533028215748,-0.02183112631413245
424,0.6,0.6226923691513029,0,1,1,0,0.007685713498233443,-0.018758242207600757
425,0.6,0.6027476005325753,0,1,1,0,0.0021754765948023788,-0.017190728609939653
426,0.6,0.5986373235919051,0,1,1,0,-0.0035357825821029265,-0.017886248913435824
427,0.6,0.5846333968637825,0,1,1,0,-0.00901730696289943,-0.020046494047529898
428,0.6,0.5721181026106466,0,1,1,0,-0.014738070330003317,-0.02341978638681478
429,0.6,0.5463586811425716,0,1,1,0,-0.020220661701876114,-0.026649501811824027
430,0.6,0.5414156796624141,0,1,1,0,-0.026211811609394765,-0.03170090967634598
431,0.6,0.5193810776524801,0,1,1,0,-0.03223471120657576,-0.03611056042194284
432,0.6,0.5196005517700347,0,1,1,0,-0.039885718897143006,-0.04053536839523661
433,0.6,0.539202735864889,0,1,1,0,-0.04883413136721707,-0.04651740097984029
434,0.6,0.5501133688587532,0,1,1,0,-0.05831385334176573,-0.05230198379608541
435,0.6,0.5771778286786426,0,1,1,0,-0.06837230610787862,-0.057594511437979105
436,0.6,0.5661617828783995,0,1,1,1,-0.07833027185327078,-0.06322593165911745
437,0.6,0.5116293524002037,0,1,1,1,-0.08139623724137086,-0.061204346671414965
438,0.6,0.5526024954502377,0,1,1,1,-0.08587617593025103,-0.05959061870437021
439,0.6,0.5383351542578703,0,0,1,1,-0.09368320365882456,-0.05784133182041281
440,0.6,0.5813286797291941,0,0,1,1,-0.10089057340997372,-0.05440637956691878
441,0.6,0.5672832037922765,0,0,1,1,-0.10979139236450176,-0.048541939237649205
442,0.6,0.5918337370400095,0,0,0,1,-0.115242156490772,-0.04092145748542778
443,0.6,0.5580903007112233,0,0,0,1,-0.11402913683180907,-0.033142953459040295
444,0.6,0.5438580165143563,0,0,0,1,-0.10661650359796805,-0.022201524890958592
445,0.6,0.5299113046759306,1,0,0,1,-0.09859739833332705,-0.010594075363794439
446,0.6,0.5346903040097752,1,0,0,1,-0.09547872946152765,-0.0017472119950203882
447,0.6,0.553427744213005,1,0,0,1,-0.0974976560280996,0.004883300608912263
448,0.6,0.5841906845410131,1,0,0,1,-0.10344215409422337,0.009431759354304913
449,0.6,0.599944862942895,1,0,0,1,-0.1104672195463753,0.014785343620309957
450,0.6,0.6019140272674395,1,0,0,1,-0.11567931362903758,0.02297377542600124
451,0.6,0.5982951422128439,1,0,0,1,-0.11881055339853354,0.034207769621870235
452,0.6,0.607973740532622,0,0,0,1,-0.12081771092110873,0.04735785433248864
453,0.6,0.6321509056908882,1,0,0,1,-0.12339332964779955,0.06117602548580995
454,0.6,0.582928242118975,1,1,0,1,-0.11873374187866008,0.06966080980437152
455,0.6,0.5728787494572375,0,1,0,1,-0.1035992316126767,0.06446309452229214
456,0.6,0.5327555014512422,0,1,0,1,-0.08699035589767395,0.052963558390258
